taxon_long,genus,species_short,n_crc,n_control,prevalence_crc,prevalence_control,median_abundance_crc_percent,median_abundance_control_percent,median_diff_crc_minus_control_percent,coef_crc_clr_adjusted,se_hc3,pvalue,qvalue_bh,direction_adjusted
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_145,Firmicutes_unclassified,Firmicutes bacterium CAG 145,701,694,0.3737517831669044,0.3270893371757925,0.0,0.0,0.0,0.2978131223552718,0.1779867434829651,0.0942816246944171,0.1891917935534637,CRC_higher
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_rimae,Atopobium,Atopobium rimae,701,694,0.1098430813124108,0.0547550432276657,0.0,0.0,0.0,0.1382870770793645,0.0843160272283051,0.1009834868003326,0.201298208787418,CRC_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fermentum,Lactobacillus,Lactobacillus fermentum,701,694,0.0770328102710413,0.0677233429394812,0.0,0.0,0.0,-0.1767778153280882,0.1081050834773446,0.1019986322896701,0.2013642639320164,control_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1185,Prevotella,Prevotella sp CAG 1185,701,694,0.0570613409415121,0.047550432276657,0.0,0.0,0.0,-0.1452592290572878,0.0889227417713683,0.1023545926298953,0.2013642639320164,control_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pasteurianus,Streptococcus,Streptococcus pasteurianus,701,694,0.0727532097004279,0.0273775216138328,0.0,0.0,0.0,0.1581353075155785,0.0974095680620655,0.1045025765698029,0.2032936427252034,CRC_higher
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula,Veillonella,Veillonella parvula,701,694,0.5064194008559201,0.4639769452449567,0.00066,0.0,0.00066,0.3441707857366365,0.2121174944176768,0.1046860950910516,0.2032936427252034,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp_CAG_409,Parabacteroides,Parabacteroides sp CAG 409,701,694,0.0613409415121255,0.0576368876080691,0.0,0.0,0.0,-0.1875533280040535,0.116148495000972,0.1063600966836651,0.2039310020188239,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Monoglobus|s__Monoglobus_pectinilyticus,Monoglobus,Monoglobus pectinilyticus,701,694,0.1412268188302425,0.1484149855907781,0.0,0.0,0.0,-0.2492468175163766,0.1543582664007545,0.1063693266344031,0.2039310020188239,control_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis,Bacteroides,Bacteroides intestinalis,701,694,0.2339514978601997,0.239193083573487,0.0,0.0,0.0,-0.3007658281782026,0.1903793969702233,0.1141473128471603,0.2174578554873117,control_higher
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_181,Actinomyces,Actinomyces sp oral taxon 181,701,694,0.2439372325249643,0.1873198847262248,0.0,0.0,0.0,0.1862681016580433,0.1183764280951967,0.1155976313094828,0.2188357674475115,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An131,Lachnoclostridium,Lachnoclostridium sp An131,701,694,0.1055634807417974,0.063400576368876,0.0,0.0,0.0,0.1396513126958209,0.0893001142438388,0.1178545638925058,0.2209299351801787,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae,Bacteroides,Bacteroides salyersiae,701,694,0.2325249643366619,0.1714697406340057,0.0,0.0,0.0,0.301749064576672,0.1931202308885498,0.118171825794049,0.2209299351801787,CRC_higher
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum,Fusobacterium,Fusobacterium periodonticum,701,694,0.0855920114122681,0.0331412103746397,0.0,0.0,0.0,0.1184080576809514,0.0772211267797423,0.1251863153294166,0.2321207917863146,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_fastidiosus,Coprobacter,Coprobacter fastidiosus,701,694,0.289586305278174,0.30835734870317,0.0,0.0,0.0,-0.3027676070594648,0.1979792314928019,0.1261926324854603,0.2321207917863146,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_sp_CAG_318,Butyrivibrio,Butyrivibrio sp CAG 318,701,694,0.0599144079885877,0.0590778097982708,0.0,0.0,0.0,-0.1790157248008983,0.1171441001035566,0.1264711290795867,0.2321207917863146,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D16,Ruminococcaceae_unclassified,Ruminococcaceae bacterium D16,701,694,0.2125534950071326,0.1512968299711815,0.0,0.0,0.0,0.1995341469410541,0.1321121804875799,0.1309570061239164,0.2379833226726563,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_330,Ruminococcus,Ruminococcus sp CAG 330,701,694,0.0513552068473609,0.0518731988472622,0.0,0.0,0.0,-0.168032470148215,0.1113384618080192,0.1312466164905679,0.2379833226726563,control_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius,Lactobacillus,Lactobacillus salivarius,701,694,0.1255349500713266,0.0734870317002881,0.0,0.0,0.0,0.1842981096807338,0.1225707240217952,0.1326827746657637,0.2391467974514664,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis,Eisenbergiella,Eisenbergiella massiliensis,701,694,0.2710413694721826,0.2146974063400576,0.0,0.0,0.0,0.2350947421158952,0.1570937515505282,0.1345168722803522,0.2410093961689645,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus,Eubacterium,Eubacterium ramulus,701,694,0.5977175463623395,0.6152737752161384,0.02503,0.03228,-0.00725,-0.3051596205977441,0.2054680349371644,0.1374927916407785,0.2445952648757312,control_higher
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens,Phascolarctobacterium,Phascolarctobacterium succinatutens,701,694,0.3266761768901569,0.2723342939481268,0.0,0.0,0.0,0.3763919463836011,0.2542608820619631,0.1387831710766914,0.2445952648757312,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_279,Prevotella,Prevotella sp CAG 279,701,694,0.1683309557774607,0.1224783861671469,0.0,0.0,0.0,0.2805574985170141,0.1896056488841685,0.1389561139327243,0.2445952648757312,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus,Ruminococcus,Ruminococcus callidus,701,694,0.1469329529243937,0.1440922190201729,0.0,0.0,0.0,-0.1908314900482058,0.1307190867234724,0.1443287140968961,0.2525752496695682,control_higher
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve,Bifidobacterium,Bifidobacterium breve,701,694,0.0927246790299572,0.0922190201729106,0.0,0.0,0.0,-0.1994913156643482,0.1371210775209311,0.1457093465574648,0.253517417998826,control_higher
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sp_HMSC71H05,Haemophilus,Haemophilus sp HMSC71H05,701,694,0.1825962910128388,0.1916426512968299,0.0,0.0,0.0,-0.2011425425041105,0.1414841158750027,0.1551244964642372,0.2675778550771864,control_higher
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_infantium,Veillonella,Veillonella infantium,701,694,0.2610556348074179,0.2665706051873199,0.0,0.0,0.0,-0.2119275272055371,0.149230599837338,0.155568520393713,0.2675778550771864,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii,Blautia,Blautia hansenii,701,694,0.0756062767475035,0.0734870317002881,0.0,0.0,0.0,-0.1701489602268159,0.1216753585787265,0.1619975741108945,0.2770526693601094,control_higher
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger,Desulfovibrio,Desulfovibrio piger,701,694,0.2154065620542082,0.1671469740634005,0.0,0.0,0.0,0.2597274172169925,0.1865677197159176,0.1638815786032857,0.2786912720880736,CRC_higher
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus,Actinomyces,Actinomyces odontolyticus,701,694,0.4550641940085592,0.4106628242074928,0.0,0.0,0.0,0.1943666657816668,0.13997578052863,0.1649624665319367,0.2789533844163648,CRC_higher
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii,Actinomyces,Actinomyces graevenitzii,701,694,0.1483594864479315,0.0994236311239193,0.0,0.0,0.0,0.1356471970749139,0.0986579991078169,0.1691551765334525,0.284445296852342,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium_CHKCI005,Eubacteriaceae_unclassified,Eubacteriaceae bacterium CHKCI005,701,694,0.0870185449358059,0.0763688760806916,0.0,0.0,0.0,-0.111362368591523,0.0812157569172515,0.1703152171790414,0.284804890949397,control_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii,Bacteroides,Bacteroides eggerthii,701,694,0.3352353780313837,0.276657060518732,0.0,0.0,0.0,0.3161623062269573,0.2316254979394536,0.1722618681863406,0.2864686316247984,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_242,Clostridium,Clostridium sp CAG 242,701,694,0.289586305278174,0.2305475504322766,0.0,0.0,0.0,0.2489168287866736,0.1845644453504655,0.1774424663029399,0.293462540424093,CRC_higher
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus,Dialister,Dialister invisus,701,694,0.2182596291012838,0.2305475504322766,0.0,0.0,0.0,-0.2515535559564196,0.187088834126286,0.1787649619442151,0.2940341723781898,control_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis_CAG_32,Bacteroides,Bacteroides faecis CAG 32,701,694,0.0756062767475035,0.0706051873198847,0.0,0.0,0.0,-0.1570733500770134,0.1183831790795544,0.1845677286742812,0.3013071242411583,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_sp_An10,Flavonifractor,Flavonifractor sp An10,701,694,0.0570613409415121,0.047550432276657,0.0,0.0,0.0,-0.1054408900716796,0.0795812195458307,0.185188764068486,0.3013071242411583,control_higher
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47,Actinomyces,Actinomyces sp ICM47,701,694,0.3067047075606277,0.3069164265129683,0.0,0.0,0.0,-0.1845263993874627,0.140670760238482,0.1896008301800589,0.3068271499150415,control_higher
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_S6_Spd3,Actinomyces,Actinomyces sp S6 Spd3,701,694,0.2039942938659058,0.1498559077809798,0.0,0.0,0.0,0.1413900668597821,0.1083427089352033,0.1918839481380315,0.3088613282863502,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes,Coprococcus,Coprococcus comes,701,694,0.6690442225392297,0.6642651296829971,0.19727,0.279835,-0.082565,-0.2888263524964382,0.2250931994389089,0.1994426204187515,0.3193203656704478,control_higher
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_sp_CAG_700,Brachyspira,Brachyspira sp CAG 700,701,694,0.0542082738944365,0.0518731988472622,0.0,0.0,0.0,-0.1524026228623815,0.1196192073349782,0.2026404478795916,0.3212133010695821,control_higher
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis,Megamonas,Megamonas funiformis,701,694,0.18830242510699,0.1311239193083573,0.0,0.0,0.0,0.2257690198306439,0.177250337843169,0.2027592265887727,0.3212133010695821,CRC_higher
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens,Slackia,Slackia isoflavoniconvertens,701,694,0.37660485021398,0.3429394812680115,0.0,0.0,0.0,0.2440930265937555,0.1935694970363612,0.2073053277959498,0.3266958307150831,CRC_higher
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella|s__Allisonella_histaminiformans,Allisonella,Allisonella histaminiformans,701,694,0.2524964336661912,0.2002881844380403,0.0,0.0,0.0,0.1867938020404785,0.150608042424066,0.2148775940646128,0.3368653948617107,CRC_higher
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_concisus,Campylobacter,Campylobacter concisus,701,694,0.0727532097004279,0.063400576368876,0.0,0.0,0.0,-0.1105870790131138,0.0905114002552351,0.2217822230473627,0.3458883374987367,control_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila,Paraprevotella,Paraprevotella xylaniphila,701,694,0.3366619115549215,0.2723342939481268,0.0,0.0,0.0,0.2661172122609548,0.2228628313041964,0.2324446353244672,0.3606486352199208,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis,Bacteroides,Bacteroides faecis,701,694,0.1326676176890157,0.1368876080691642,0.0,0.0,0.0,-0.199299824077013,0.168074510519851,0.2357081788199257,0.3627952246277757,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii,Intestinibacter,Intestinibacter bartlettii,701,694,0.3823109843081312,0.3861671469740634,0.0,0.0,0.0,-0.2138535993787107,0.1812344589750017,0.2380069351231375,0.3627952246277757,control_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans,Streptococcus,Streptococcus mutans,701,694,0.1654778887303851,0.1585014409221902,0.0,0.0,0.0,-0.1541645322954904,0.1307549203405427,0.238384529205355,0.3627952246277757,control_higher
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae,Gordonibacter,Gordonibacter pamelaeae,701,694,0.7346647646219686,0.723342939481268,0.01223,0.01214,8.99999999999998e-05,-0.1917471380518279,0.1627224277077632,0.2386493504196,0.3627952246277757,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus,Lawsonibacter,Lawsonibacter asaccharolyticus,701,694,0.7375178316690443,0.7046109510086456,0.03053,0.020495,0.010035,0.1891317587647589,0.1619082799883624,0.2427497483903039,0.3666407476562234,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20,Oscillibacter,Oscillibacter sp 57 20,701,694,0.5335235378031383,0.5417867435158501,0.00568,0.01714,-0.01146,-0.2707219634570236,0.2321804011817781,0.2436151147217431,0.3666407476562234,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_257,Blautia,Blautia sp CAG 257,701,694,0.3181169757489301,0.3328530259365994,0.0,0.0,0.0,-0.2354385888992809,0.2050230536362818,0.2508233706631383,0.3756111172617146,control_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus,Coprobacter,Coprobacter secundus,701,694,0.1997146932952924,0.2017291066282421,0.0,0.0,0.0,-0.1706684812868845,0.1498259844659485,0.2546567089375369,0.3794637098524683,control_higher
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai,Catenibacterium,Catenibacterium mitsuokai,701,694,0.1669044222539229,0.1210374639769452,0.0,0.0,0.0,0.188188447675671,0.167703156825884,0.2617977798408885,0.3881829149364898,CRC_higher
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94,Firmicutes_unclassified,Firmicutes bacterium CAG 94,701,694,0.3009985734664764,0.2665706051873199,0.0,0.0,0.0,0.1900085017729146,0.1702002826570322,0.2642587308974455,0.3899111666673094,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241,Oscillibacter,Oscillibacter sp CAG 241,701,694,0.5049928673323824,0.4870317002881844,0.00016,0.0,0.00016,0.2276601322597239,0.2061894915484363,0.2695364780334763,0.3957584384784213,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum,Blautia,Blautia obeum,701,694,0.7860199714693296,0.7968299711815562,0.17044,0.17298,-0.0025399999999999,-0.2016270722737163,0.1836011202065358,0.2721259117479021,0.3976208710491191,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus,Coprococcus,Coprococcus catus,701,694,0.6191155492154066,0.5806916426512968,0.04548,0.03032,0.01516,0.2250095246684106,0.207751200972525,0.2787764320103836,0.4053705605561616,CRC_higher
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasipneumoniae,Klebsiella,Klebsiella quasipneumoniae,701,694,0.1669044222539229,0.1585014409221902,0.0,0.0,0.0,-0.1687292056380561,0.1572218786021144,0.2831851411332913,0.4098015744284648,control_higher
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_95,Firmicutes_unclassified,Firmicutes bacterium CAG 95,701,694,0.2196861626248216,0.2031700288184438,0.0,0.0,0.0,-0.1621391984075986,0.1524474899523062,0.2875216910038718,0.413668007236069,control_higher
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83,Firmicutes_unclassified,Firmicutes bacterium CAG 83,701,694,0.6362339514978602,0.6512968299711815,0.03658,0.04989,-0.01331,-0.2336769137545736,0.2202036340123715,0.2886055864437691,0.413668007236069,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens,Clostridium,Clostridium perfringens,701,694,0.0684736091298145,0.047550432276657,0.0,0.0,0.0,-0.1014752502302828,0.0974303912415054,0.2976364224107125,0.4245903466617273,control_higher
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_wiggsiae,Scardovia,Scardovia wiggsiae,701,694,0.0741797432239657,0.0590778097982708,0.0,0.0,0.0,-0.0822345158188151,0.0793984298004592,0.3003329412188764,0.4264161099381218,control_higher
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_youngae,Citrobacter,Citrobacter youngae,701,694,0.0713266761768901,0.0605187319884726,0.0,0.0,0.0,-0.1057674573501164,0.104156810758488,0.3098848557768414,0.4379124018254896,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_dolichum_CAG_375,Eubacterium,Eubacterium dolichum CAG 375,701,694,0.0855920114122681,0.0734870317002881,0.0,0.0,0.0,-0.1079344543107442,0.1071715360528579,0.3138777526869114,0.4414822596203754,control_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris,Bacteroides,Bacteroides stercoris,701,694,0.6062767475035663,0.5360230547550432,0.03714,0.00535,0.03179,0.2760080658310443,0.2774009432047876,0.3197465608645101,0.4476451852103142,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_timidum,Mogibacterium,Mogibacterium timidum,701,694,0.0727532097004279,0.0374639769452449,0.0,0.0,0.0,0.0726101055069377,0.0732056183482421,0.3212632855062676,0.4476863376730858,CRC_higher
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum,Erysipelatoclostridium,Clostridium innocuum,701,694,0.4522111269614836,0.4048991354466859,0.0,0.0,0.0,0.1799727070099765,0.1879059674302455,0.3381733586721144,0.4690791749322877,CRC_higher
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Alloscardovia|s__Alloscardovia_omnicolens,Alloscardovia,Alloscardovia omnicolens,701,694,0.0741797432239657,0.0619596541786743,0.0,0.0,0.0,-0.0829891933262138,0.0886581829350379,0.34924337291481,0.4822121800337514,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum,Eubacterium,Eubacterium limosum,701,694,0.0912981455064194,0.047550432276657,0.0,0.0,0.0,0.076445950351188,0.0836720027109939,0.3609069090912373,0.4960410029062212,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis,Bacteroides,Bacteroides massiliensis,701,694,0.3437945791726106,0.3386167146974063,0.0,0.0,0.0,-0.2181140840015261,0.2413158954159493,0.3660733803008226,0.4997118923135272,control_higher
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus|s__Faecalicoccus_pleomorphus,Faecalicoccus,Faecalicoccus pleomorphus,701,694,0.0870185449358059,0.0561959654178674,0.0,0.0,0.0,0.0985385968483264,0.1092083730916921,0.36689810033651,0.4997118923135272,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,Bacteroides,Bacteroides uniformis,701,694,0.9315263908701854,0.9193083573487032,2.72376,2.8077300000000003,-0.0839700000000003,-0.1450085070762363,0.1682944142747614,0.3888879158113384,0.5263218629461535,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_sinus,Oribacterium,Oribacterium sinus,701,694,0.0927246790299572,0.0648414985590778,0.0,0.0,0.0,-0.0666294490698286,0.0774996037577378,0.3899328087607715,0.5263218629461535,control_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii,Parabacteroides,Parabacteroides johnsonii,701,694,0.1483594864479315,0.1340057636887608,0.0,0.0,0.0,-0.1305766294925584,0.1569054897443205,0.4052964921660015,0.5446171613480645,control_higher
