taxon_long,genus,species_short,n_crc,n_control,prevalence_crc,prevalence_control,median_abundance_crc_percent,median_abundance_control_percent,median_diff_crc_minus_control_percent,coef_crc_clr_adjusted,se_hc3,pvalue,qvalue_bh,direction_adjusted
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis,Megasphaera,Megasphaera micronuciformis,701,694,0.1469329529243937,0.1023054755043227,0.0,0.0,0.0,0.1007858081383781,0.1238725074780707,0.4158596299929652,0.5563277716794779,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_1_7_47FAA,Clostridiales_unclassified,Clostridiales bacterium 1 7 47FAA,701,694,0.0627674750356633,0.0389048991354466,0.0,0.0,0.0,-0.0598576266561822,0.0742870905442985,0.4203807757966072,0.5598876704193751,control_higher
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrionaceae_unclassified|s__Desulfovibrionaceae_bacterium,Desulfovibrionaceae_unclassified,Desulfovibrionaceae bacterium,701,694,0.1255349500713266,0.0893371757925072,0.0,0.0,0.0,0.0972921968729996,0.1218924950547907,0.4247658268515574,0.5632357439749726,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_clostridioforme,Lachnoclostridium,Clostridium clostridioforme,701,694,0.3024251069900143,0.2593659942363112,0.0,0.0,0.0,0.1518855312582727,0.1912242963429462,0.4270327575890411,0.5637581580451815,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri,Prevotella,Prevotella copri,701,694,0.4992867332382311,0.4394812680115273,0.0,0.0,0.0,0.2238217688992417,0.28294348815763,0.4289162118007952,0.5637719639827046,CRC_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paragasseri,Lactobacillus,Lactobacillus paragasseri,701,694,0.0998573466476462,0.0677233429394812,0.0,0.0,0.0,0.0833617203954767,0.1071340139629601,0.4365059683148719,0.5712534628816367,CRC_higher
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_T11011_6,Veillonella,Veillonella sp T11011 6,701,694,0.1940085592011412,0.1801152737752161,0.0,0.0,0.0,-0.0962198076041804,0.1282831029678057,0.4532195859795507,0.5905588544582024,control_higher
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae,Klebsiella,Klebsiella pneumoniae,701,694,0.2653352353780314,0.2449567723342939,0.0,0.0,0.0,-0.1483381016350682,0.2020809604524974,0.4629165383411556,0.6005943018995166,control_higher
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238,Firmicutes_unclassified,Firmicutes bacterium CAG 238,701,694,0.1241084165477888,0.0893371757925072,0.0,0.0,0.0,0.0828584563731248,0.115926995388106,0.4747654742249776,0.6133236383764733,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena,Dorea,Dorea longicatena,701,694,0.7631954350927247,0.7651296829971181,0.39038,0.38791,0.00247,-0.1535214005752161,0.2167226976558106,0.4787110965391619,0.6153327536057749,control_higher
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium,Bifidobacterium,Bifidobacterium dentium,701,694,0.2724679029957204,0.270893371757925,0.0,0.0,0.0,-0.1217658709896134,0.1725598154583677,0.4804092926822495,0.6153327536057749,control_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mucosae,Lactobacillus,Lactobacillus mucosae,701,694,0.0570613409415121,0.0446685878962536,0.0,0.0,0.0,-0.0676803885542774,0.0984594762467581,0.4918348913158471,0.6272978910426694,control_higher
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis,Collinsella,Collinsella intestinalis,701,694,0.4550641940085592,0.4077809798270893,0.0,0.0,0.0,0.0923503105476672,0.136101639581977,0.4974298178629344,0.6317568572858364,CRC_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis,Streptococcus,Streptococcus parasanguinis,701,694,0.7817403708987162,0.7694524495677233,0.02797,0.034725,-0.006755,-0.1203065073780377,0.1818474833100782,0.5082409596329898,0.6427753313005459,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum,Ruminococcaceae_unclassified,Eubacterium siraeum,701,694,0.4579172610556348,0.4394812680115273,0.0,0.0,0.0,0.1502872195802185,0.2314252353734314,0.5160807806205836,0.6499594768485174,CRC_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis,Streptococcus,Streptococcus vestibularis,701,694,0.2867332382310984,0.255043227665706,0.0,0.0,0.0,0.1020300149033408,0.1603711684411015,0.5246384434034816,0.6579840477685333,CRC_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_elegans,Granulicatella,Granulicatella elegans,701,694,0.0927246790299572,0.0504322766570605,0.0,0.0,0.0,0.0471797357509044,0.075448072522154,0.5317562983381093,0.6594647200674475,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus,Bacteroides,Bacteroides clarus,701,694,0.1925820256776034,0.1685878962536023,0.0,0.0,0.0,-0.1062317288601454,0.1714932499140782,0.5356190477711317,0.6594647200674475,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_sulci,Clostridiales_Family_XIII_Incertae_Sedis_unclassified,Eubacterium sulci,701,694,0.2624821683309558,0.2435158501440922,0.0,0.0,0.0,0.078822033215006,0.1298648631752298,0.543881260868646,0.6594647200674475,CRC_higher
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta,Eggerthella,Eggerthella lenta,701,694,0.6790299572039943,0.6628242074927954,0.02112,0.020515,0.000605,-0.1241624684964654,0.2056037731835593,0.5459154650524968,0.6594647200674475,control_higher
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides,Faecalitalea,Faecalitalea cylindroides,701,694,0.1540656205420827,0.1224783861671469,0.0,0.0,0.0,0.0889583081703498,0.1476165755551321,0.5467542667158165,0.6594647200674475,CRC_higher
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa,Rothia,Rothia dentocariosa,701,694,0.1055634807417974,0.0864553314121037,0.0,0.0,0.0,-0.0531729801416318,0.0883484754493622,0.5472705969859115,0.6594647200674475,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae_CAG_59,Clostridium,Clostridium bolteae CAG 59,701,694,0.2453637660485021,0.2118155619596541,0.0,0.0,0.0,0.0876622936170065,0.1462025821588055,0.5487763791606108,0.6594647200674475,CRC_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis,Streptococcus,Streptococcus infantis,701,694,0.3423680456490727,0.3040345821325648,0.0,0.0,0.0,0.0913749616886449,0.1532171240325392,0.5509243046911425,0.6594647200674475,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis,Tyzzerella,Tyzzerella nexilis,701,694,0.18830242510699,0.1455331412103746,0.0,0.0,0.0,0.0883832425726004,0.148265049454976,0.5510974011603226,0.6594647200674475,CRC_higher
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar,Veillonella,Veillonella dispar,701,694,0.3466476462196862,0.3357348703170029,0.0,0.0,0.0,-0.103295373753833,0.1743271773088805,0.553490778880052,0.6594647200674475,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_methylpentosum,Ruminococcaceae_unclassified,Clostridium methylpentosum,701,694,0.0984308131241084,0.0489913544668587,0.0,0.0,0.0,0.0441408865189825,0.0748618277230246,0.5554377755510135,0.6594647200674475,CRC_higher
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_hypermegale,Megamonas,Megamonas hypermegale,701,694,0.1825962910128388,0.1354466858789625,0.0,0.0,0.0,0.0948118061669476,0.1609217084015116,0.5557407237890091,0.6594647200674475,CRC_higher
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absiella|s__Absiella_dolichum,Absiella,Absiella dolichum,701,694,0.0855920114122681,0.0677233429394812,0.0,0.0,0.0,-0.0631577948314664,0.1072474981966737,0.5559299644637654,0.6594647200674475,control_higher
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_scatoligenes,Olsenella,Olsenella scatoligenes,701,694,0.2325249643366619,0.2190201729106628,0.0,0.0,0.0,-0.0735468645836442,0.1250668773309864,0.5564918235785105,0.6594647200674475,control_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis,Lactococcus,Lactococcus lactis,701,694,0.1669044222539229,0.1642651296829971,0.0,0.0,0.0,-0.0744730916968522,0.1278026871654584,0.5600822822919063,0.6598437330071082,control_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_galacturonicus,Bacteroides,Bacteroides galacturonicus,701,694,0.1697574893009985,0.1585014409221902,0.0,0.0,0.0,-0.0796762493262082,0.1374155706344154,0.5620362387969599,0.6598437330071082,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_disporicum,Clostridium,Clostridium disporicum,701,694,0.1911554921540656,0.185878962536023,0.0,0.0,0.0,-0.0931041920754935,0.1620099764767684,0.5655064885332812,0.6598437330071082,control_higher
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_porcorum,Cloacibacillus,Cloacibacillus porcorum,701,694,0.1069900142653352,0.0792507204610951,0.0,0.0,0.0,0.0600572761381829,0.1045251187019786,0.5655803425775213,0.6598437330071082,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii,Ruminococcus,Ruminococcus bromii,701,694,0.6191155492154066,0.6325648414985591,0.09748,0.085205,0.0122749999999999,-0.1501050956645926,0.2671988165867792,0.5742706522026261,0.6663946985304002,control_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,Bacteroides,Bacteroides vulgatus,701,694,0.8787446504992867,0.8559077809798271,3.07847,2.661205,0.417265,0.1242434668940327,0.222626106693561,0.5767888697919565,0.6663946985304002,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola,Bacteroides,Bacteroides coprocola,701,694,0.2068473609129814,0.1585014409221902,0.0,0.0,0.0,0.1172650131389213,0.210701167091948,0.5778372635097491,0.6663946985304002,CRC_higher
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii,Citrobacter,Citrobacter freundii,701,694,0.0641940085592011,0.0504322766570605,0.0,0.0,0.0,-0.054928895579576,0.0995287883461368,0.581024046561926,0.6675123588364111,control_higher
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum,Erysipelatoclostridium,Erysipelatoclostridium ramosum,701,694,0.4992867332382311,0.446685878962536,0.0,0.0,0.0,0.1123784545185032,0.2196643845907522,0.6089368638573125,0.6969201369621714,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques,Blautia,Ruminococcus torques,701,694,0.62339514978602,0.6195965417867435,0.20544,0.139025,0.066415,0.1250062344574094,0.2484429828059084,0.6148527381087971,0.7010252809498029,CRC_higher
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_vadensis,Victivallis,Victivallis vadensis,701,694,0.1041369472182596,0.0835734870317002,0.0,0.0,0.0,-0.0485773475294498,0.099774854501084,0.626350714860318,0.7102955868740054,control_higher
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oris,Actinomyces,Actinomyces oris,701,694,0.1640513552068473,0.1440922190201729,0.0,0.0,0.0,-0.0486773743694594,0.1003735192116397,0.6277030767723769,0.7102955868740054,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis,Sellimonas,Sellimonas intestinalis,701,694,0.2810271041369472,0.2723342939481268,0.0,0.0,0.0,-0.0894628070742035,0.1898628478973548,0.6375000505779389,0.7186798322994742,control_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii,Bacteroides,Bacteroides finegoldii,701,694,0.282453637660485,0.2463976945244956,0.0,0.0,0.0,0.1003988575795342,0.2161569209060231,0.6423095487675408,0.7210118847944367,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An138,Lachnoclostridium,Lachnoclostridium sp An138,701,694,0.1198288159771754,0.0806916426512968,0.0,0.0,0.0,0.043308388789132,0.0938198571614965,0.6443594585039982,0.7210118847944367,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops,Alistipes,Alistipes inops,701,694,0.2396576319543509,0.2161383285302593,0.0,0.0,0.0,0.087969892244157,0.1931882507487052,0.6488514200838851,0.7233491757231459,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica,Blautia,Blautia hydrogenotrophica,701,694,0.1925820256776034,0.1642651296829971,0.0,0.0,0.0,0.0607978695745194,0.1407537667896849,0.6657814714288154,0.7363852747193668,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_saccharolyticum,Lachnoclostridium,Clostridium saccharolyticum,701,694,0.2125534950071326,0.2031700288184438,0.0,0.0,0.0,-0.0692396624239347,0.1610836744346903,0.6673144912120611,0.7363852747193668,control_higher
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium,Phascolarctobacterium,Phascolarctobacterium faecium,701,694,0.3922967189728958,0.3515850144092219,0.0,0.0,0.0,0.0993645055716263,0.2315900335053794,0.6678843189315187,0.7363852747193668,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara,Paraprevotella,Paraprevotella clara,701,694,0.1711840228245363,0.1253602305475504,0.0,0.0,0.0,0.0600748552276768,0.142123602570754,0.6725182197478308,0.7387882632996243,CRC_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,Gemella,Gemella sanguinis,701,694,0.4935805991440798,0.4596541786743516,0.0,0.0,0.0,0.0652938472579302,0.1589281250657574,0.681190707873101,0.7455941929811033,CRC_higher
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_varium,Fusobacterium,Fusobacterium varium,701,694,0.0756062767475035,0.0389048991354466,0.0,0.0,0.0,0.0375228242082487,0.0999071851907021,0.7072315164920735,0.7712923422612831,CRC_higher
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HPA0247,Actinomyces,Actinomyces sp HPA0247,701,694,0.1426533523537803,0.1095100864553314,0.0,0.0,0.0,0.0344553391154533,0.0974443584791416,0.7236462588981813,0.7863448517269046,CRC_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus,Streptococcus,Streptococcus cristatus,701,694,0.1027104136947218,0.0792507204610951,0.0,0.0,0.0,-0.0311207524425042,0.0901898367924381,0.7300505363793319,0.7885899100338196,control_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis,Barnesiella,Barnesiella intestinihominis,701,694,0.5420827389443652,0.5302593659942363,0.02606,0.01193,0.01413,0.0831538902993289,0.2418253420888927,0.7309521093004507,0.7885899100338196,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,Alistipes,Alistipes putredinis,701,694,0.7232524964336662,0.707492795389049,0.53596,0.51733,0.01863,0.0791673046560789,0.2462172922617242,0.7478055235977901,0.8038909378676243,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_brachy,Clostridiales_Family_XIII_Incertae_Sedis_unclassified,Eubacterium brachy,701,694,0.0998573466476462,0.0749279538904899,0.0,0.0,0.0,0.026594375656209,0.0840611912473006,0.7517222575356043,0.80522562106127,CRC_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis,Streptococcus,Streptococcus sanguinis,701,694,0.2838801711840228,0.270893371757925,0.0,0.0,0.0,-0.0467507914159224,0.1503899798299982,0.7559042118154229,0.8068339282143343,control_higher
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae_complex,Enterobacter,Enterobacter cloacae complex,701,694,0.0756062767475035,0.0576368876080691,0.0,0.0,0.0,0.0312713949787949,0.1028428590307732,0.761074807583464,0.8094823925181013,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250,Anaeromassilibacillus,Anaeromassilibacillus sp An250,701,694,0.3708987161198288,0.3443804034582132,0.0,0.0,0.0,0.0444544427441811,0.1634875978145042,0.7856887291127641,0.8327193924751479,CRC_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_milleri,Streptococcus,Streptococcus milleri,701,694,0.0770328102710413,0.0461095100864553,0.0,0.0,0.0,0.0206086907248017,0.079291192647361,0.7949320606995345,0.8382120703246698,CRC_higher
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_cateniformis,Coprobacillus,Coprobacillus cateniformis,701,694,0.1626248216833095,0.1368876080691642,0.0,0.0,0.0,0.0335530803953821,0.1310521524656184,0.7979288638696601,0.8382120703246698,CRC_higher
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_ulcerans,Fusobacterium,Fusobacterium ulcerans,701,694,0.0955777460770328,0.0619596541786743,0.0,0.0,0.0,0.0296779007438801,0.1181124039013364,0.8016066963887767,0.8382120703246698,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii,Alistipes,Alistipes onderdonkii,701,694,0.1640513552068473,0.1527377521613832,0.0,0.0,0.0,-0.0376542342245304,0.1501686212260028,0.8020102201113121,0.8382120703246698,control_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_144,Bacteroides,Bacteroides sp CAG 144,701,694,0.195435092724679,0.1671469740634005,0.0,0.0,0.0,0.0439492947818884,0.1819999163537622,0.8091833072789524,0.8427826141555871,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii,Sanguibacteroides,Sanguibacteroides justesenii,701,694,0.0912981455064194,0.0706051873198847,0.0,0.0,0.0,-0.0201240701002217,0.0947685556937305,0.8318342595811696,0.863386593565283,control_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus,Bacteroides,Bacteroides ovatus,701,694,0.8102710413694721,0.7838616714697406,0.16979,0.17545,-0.0056599999999999,0.0416124840034716,0.2099998077575464,0.8429238980543188,0.8718903550321304,CRC_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_asparagiforme,Lachnoclostridium,Clostridium asparagiforme,701,694,0.3067047075606277,0.260806916426513,0.0,0.0,0.0,0.0276389503794534,0.153078628507346,0.8567177076458912,0.8831233904157988,CRC_higher
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini,Acidaminococcus,Acidaminococcus intestini,701,694,0.1897289586305278,0.1657060518731988,0.0,0.0,0.0,-0.0302522546124205,0.2030381753899166,0.8815553177763394,0.9056250875449766,control_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprophilus,Bacteroides,Bacteroides coprophilus,701,694,0.0713266761768901,0.0446685878962536,0.0,0.0,0.0,-0.0162852883841804,0.121929850096398,0.8937483264906517,0.915028048549953,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans,Dorea,Dorea formicigenerans,701,694,0.7517831669044223,0.7435158501440923,0.21268,0.189655,0.023025,0.0243431083552143,0.1959623148609842,0.901138381756292,0.9194666200293012,CRC_higher
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis,Enorma,Enorma massiliensis,701,694,0.3295292439372325,0.3126801152737752,0.0,0.0,0.0,0.0116226753796121,0.1221910760171473,0.9242204209585628,0.9398322523936736,CRC_higher
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens,Bacteroides,Bacteroides xylanisolvens,701,694,0.7303851640513552,0.7002881844380403,0.05602,0.052965,0.003055,-0.0138065784927934,0.2116193730027682,0.9479809172533348,0.9607483370143224,control_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis,Enterococcus,Enterococcus faecalis,701,694,0.108416547788873,0.0893371757925072,0.0,0.0,0.0,-0.0059992730327393,0.1214926664052191,0.9606166948937918,0.97028733276185,control_higher
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica,Veillonella,Veillonella atypica,701,694,0.3851640513552068,0.3688760806916426,0.0,0.0,0.0,-0.0067273980299137,0.1918340557838453,0.972024847280637,0.9785266857239858,control_higher
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_aldenense,Lachnoclostridium,Clostridium aldenense,701,694,0.2653352353780314,0.239193083573487,0.0,0.0,0.0,-0.0038420803767401,0.1373435756342111,0.9776827068877832,0.980941649244076,control_higher
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii,Streptococcus,Streptococcus gordonii,701,694,0.2938659058487874,0.2853025936599423,0.0,0.0,0.0,0.0027091308895107,0.1616226449347664,0.9866264254417868,0.9866264254417868,CRC_higher
